id;cliente;nacionalidad;comentario_completo;tipo de habitacion;noches;fecha_alojamiento;tipo_cliente;fecha de comentario
613d283a88c6baa3;Aida;España;Fantástico.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-23
309d678d7b3aec75;Jose;España;Muy bien.;Habitación Doble Superior - 2 camas;4 noches;mayo de 2023;En pareja;2023-05-23
0ff4db84dd112deb;Roland;Bélgica;Le personnel très accueillant et prévenant. Un petit déjeuner fabuleux pour ce prix. Très belle carte de restaurant à des prix très abordables. Arrêt de bus pour se rendre dans le centre de Cadiz à moins de 100 mètres prix dy ticket 1.10€ (+/- 10 minutes de trajet). Nous avons trouvé du parking gratuit dans une rue adjacente à moins de 100 mètre de l'hotel.;Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-23
ef69c694b8666bca;Nicolás;España;Hotel Ideal en Cádiz.Para ser la primera vez que me alojó, me encantó. El personal de recepción muy correcto y cordial, una zona perfecta para salir por la tarde a pasear por la avenida, con muchas terrazas. Es para recomendar, tiene su propio parking, y te olvidas te todo en la estancia. Un saludo.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En grupo;2023-05-23
726b963b0e3e7e69;Nilza;Uruguay;Fantástico.El tamaño de la habitación y el trato del personal. También que tuviera parking.Solamente que el frigo estuviera vacío. Lo demás estaba bien.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-23
56a4b4daf835349f;Carlos;Liechtenstein;Muy bien.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-23
f20fc8c5276d8918;Gunnar;España;The facilities were clean, the room was clean and spacious. The breakfast selection was fine and the staff both friendly and helpful. Another plus is the on-site underground parking garage, although the car elevator is probably not popular with claustrophobic passengers.;Habitación Doble Superior - 2 camas;3 noches;mayo de 2023;En grupo;2023-05-22
caaccf1ee4870e68;Eugénia;Portugal;Fantástico.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-22
971d43840fedd050;Jose;España;Muy bien.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-21
4a096660d829014f;Ana;España;Fantástico.;Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;En grupo;2023-05-21
5a42bab9454fde98;Maria;España;Muy bien.La ubicación, el personal , la limpieza.El baño, la ducha es  muy incómoda.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-21
6f14cb3b2c832aae;Rob;Países Bajos;Parkeren onder het hotel via een lift, wat prima ging. Voor € 5,00 kon je met de taxi naar het centrum.;Habitación Doble Superior - 2 camas;2 noches;abril de 2023;En pareja;2023-05-20
c3929718bf3a2aeb;Gonzalez;España;GENIAL, SI VUELVO A CADIZ SERIA MI PRIMERA OPCION.Hotel muy bien ubicado, todos los servicios excelentes, desayuno excelente.;Habitación Doble Superior - 2 camas;7 noches;mayo de 2023;En pareja;2023-05-18
5a368345acb6918a;Tawhid;Estados Unidos;The room was spacious, clean and had a good feel, the restaurant was excellent and the front desk was efficient.;Habitación Doble Superior - 2 camas;5 noches;mayo de 2023;Persona que viaja sola;2023-05-17
558b40df46433ede;Pedro;España;Fantástico.;Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-17
1539a6c7dc59feec;Clementine;Francia;Bien.;Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-17
3f3efef06cf0d896;Javier;España;Muy bien.;Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-16
eddaf1cddb353b97;Angeles;España;Fantástico.La cama, comodísima.El acceso al parking en ascensor.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-16
365433735524675c;María;España;Fantástico.La habitación es muy espaciosa, la cama enorme y muy cómoda. Un buen hotel para repetir.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-15
8246de75d46746a9;Adela;España;Fantástico.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-14
35cc93e80015b3c2;Jose;España;genial.localización limpieza amabilidad.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-14
7fd4f2d673c4913d;Jose;España;Buena gente y ciudad preciosa.El desayuno excelente, habitación tranquilan, le falta un poco de espacio y poder colocar una butaca más, somos dos personas y una no podía sentarse si queríamos leer o charlar, solo una butaca y el banco de la maleta, eso te hacía no poder estar más tiempo en la habitación.Lo he contestado en la pregunta anterior. Y el garaje, primera planta difícil para maniobrar el coche y salir.;Habitación Doble Superior - 2 camas;3 noches;mayo de 2023;En pareja;2023-05-14
74bee260f5640bfd;Harri;Finlandia;Muy bien.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-13
