id;cliente;nacionalidad;comentario_completo;tipo de habitacion;noches;fecha_alojamiento;tipo_cliente;fecha de comentario
32bf793e4f1141d7;Anne;Francia;Situé au coeur de la ville, tout est à proximité.;Habitación Individual con baño compartido;3 noches;julio de 2023;En familia;2023-07-26
85c5a6496f45f1c7;Maximilian;Austria;gute Lage, Check-In problemlos.;Habitación Doble con baño privado - 2 camas;1 noche;junio de 2023;En pareja;2023-07-26
1b8ae674ab35e9a5;Katrien;Bélgica;Zeer goede locatie en een proper pension. Je kon de kamer zeer donker maken.;Habitación Doble con baño compartido;1 noche;mayo de 2023;En pareja;2023-07-26
3fa89cfed4f3ef3f;Fernando;España;Bien.;Habitación Doble con baño privado - 2 camas;2 noches;junio de 2023;En grupo;2023-07-26
b13eb435f4247bca;Paco;España;Muy bien.;Habitación Doble con baño compartido;2 noches;junio de 2023;En pareja;2023-07-25
03c46c9b6f0c7cc1;Miguel;España;Bien.;Habitación Doble con ducha - 2 camas;2 noches;julio de 2023;En familia;2023-07-24
536ba8a47239297d;Sotiria;Polonia;Bien.;Habitación Doble con baño privado - 2 camas;1 noche;junio de 2023;En familia;2023-07-24
b2940493b51188fc;Miguel;España;Reoetiria. Senla recomende a mis padres.Todo.;Habitación Individual con baño compartido;2 noches;julio de 2023;Persona que viaja sola;2023-07-24
75a8c5a7a6a6e828;Alberto;España;Alojamiento excelente.La ubicación y el que tuviese una cocina común  con ,máquina de café, tostadora, magdalenas ,galletas ,cereales.Igualmente el disponer de un frigorífico  común  tb ns facilitó  mucho las cosas.Todo nos gustó.;Habitación Doble con baño privado - 2 camas;2 noches;julio de 2023;En familia;2023-07-24
f7d3e7c5a086e2c2;Laura;España;Excepcional.Muy acogedora, el personal excelente y la ubicación perfecta.;Habitación Doble con baño compartido;4 noches;julio de 2023;En familia;2023-07-23
67225ce53f0a780d;Anónimo;España;Fantástico.;;2 noches;julio de 2023;En pareja;2023-07-23
bc7fe647fb1e078d;Andrii;Alemania;Muy bien.;Habitación Individual con baño compartido;6 noches;julio de 2023;Persona que viaja sola;2023-07-23
583a8bf17e01f320;Andreia;Portugal;É no centro da cidade e a preço acessível.;Habitación Doble con ducha - 2 camas;1 noche;junio de 2023;En grupo;2023-07-23
b3833dd2ab68b00a;Elena;Suiza;Aceptable.;Habitación Doble con baño privado - 2 camas;1 noche;julio de 2023;En familia;2023-07-21
27176e3c6738251d;Lorena;España;"Excepcional.Pensión La Cantera nos encantó para pasar unos días en Cádiz. La habitación con un balcón pequeño, varios baños para compartir entre todas las habitaciones, y una cocina también para compartir con todo el menaje necesario (nevera, horno, microondas). 
No falta detalle. Y las chicas de la recepción, encantadoras y todo el rato pendiente de a qué hora llegarás, información de cosas que hacer y ver en Cádiz. Recomendable 100%.";Habitación Doble con baño compartido;1 noche;junio de 2023;En pareja;2023-07-21
8b73ad2c8d218db5;Gomez;España;Muy bien.;Habitación Doble con baño compartido - 2 camas;4 noches;julio de 2023;En familia;2023-07-21
f9a2a0816a4da37f;Brigitte;Francia;La propreté et la gentillesse du personnel.;Habitación Doble con baño compartido - 2 camas;2 noches;julio de 2023;En familia;2023-07-20
0cb9c3e3df51b5ec;Gustavo;España;Muy bien.;Habitación Doble con ducha;2 noches;julio de 2023;En pareja;2023-07-19
3fd7ab1f1c8b0dc9;Jose;España;Excepcional.;Habitación Doble con baño compartido;3 noches;julio de 2023;En familia;2023-07-16
f757a7f178add577;Vega;España;Bien.La Ubicación.Ruido y mala comodidad.;Habitación Doble con baño compartido - 2 camas;5 noches;julio de 2023;En familia;2023-07-13
5fba492287f3f65d;Silvia;Italia;Personale ottimo, posizione anche.;Habitación Doble con baño privado - 2 camas;1 noche;julio de 2023;En pareja;2023-07-13
3f4d15322a7d1cac;Simona;Italia;Excepcional.;Habitación Doble con baño compartido;1 noche;julio de 2023;En familia;2023-07-13
435bf81dc0b81c22;Paula;España;"Agradable.la ubicación y el trato del personal.la ducha de la habitación era muy pequeña y los colchones muy blandos no hay lugar para tender las toallas/bañadores.";Habitación Doble con ducha - 2 camas;4 noches;julio de 2023;En grupo;2023-07-12
048f318680b11b80;Antonios;España;"Rooms had good temperature 
Common bathrooms were clean
Location was good.";Habitación Doble con ducha;3 noches;julio de 2023;En pareja;2023-07-11
bdb09007e2e81d10;Eugenio;España;"Buena vibración.El edificio es maravilloso. La calle en donde está también. 
Y la esa sensación maravillosa que dan algunas casas. Y está lo tiene.";Habitación Individual con baño compartido;1 noche;junio de 2023;Persona que viaja sola;2023-07-09
25bd2c06b71a1d4a;Ana;España;"Mejor de lo esperado.La ubicación es la mejor posible: la catedral está a 3 minutos andando, la estación de tren a unos 12 minutos y las playas a unos 20 minutos (pero puedes ir dando un paseo con unas vistas fantásticas). Hay muchos bares cerca y tiendas como Primor y Stradivarius. La habitación es muy cómoda y completa. También dispone de aire condicionado y un tendedero en el balcón. Hay tres baños para compartir entre algunas habitaciones y siempre están limpios. La cocina también es completa e incluso hay cápsulas de café, azúcar y bollería. 100% recomendable.";Habitación Individual con baño compartido;2 noches;julio de 2023;Persona que viaja sola;2023-07-08
e06a68f854cd5387;Katharina;Austria;"DIE Lage ist super zentral, mitten in der Stadt; wir sind zu Fuß vom Bahnhof zu ihr hin gegangen. Das Zimmer ist sauber und hat ein kleines Waschbecken im Raum. Es ist sehr hell und schön. Die geteilten Badezimmer sind sehr sauber und es gibt sogar Duschmittel und Shampoos. Das Personal war sehr freundlich und hat uns beim Einchecken alles auf einem Plan erklärt.";Habitación Doble con baño compartido;1 noche;mayo de 2023;En pareja;2023-07-06
a935e0bc46ceb1ce;Валерий;España;Fantástico.;Habitación Individual con baño compartido;2 noches;julio de 2023;Persona que viaja sola;2023-07-05
31e334cd78c30f57;Giada;Italia;"The pension is nice and cozy and the staff was very kind and helpful.
There are three common bathrooms (two have a shower), and a kitchen with a fridge and all you need to cook yourself food (also, the basics for breakfast, like coffee and tea, are made available everyday). 
Cleaning in the common areas is done every morning.
Our room was quite small but it had a sink and enough room to store our stuff. The beds and pillows were a bit soft but we slept well in any case!
Perfect position very close to the city's landmarks, a less than 20mins walk to the beaches and 10 to the train station. Right below there is a chemist's and very close are general goods minimarkets and markets and a drinkable water fountain.";Habitación Doble con baño compartido;4 noches;julio de 2023;En familia;2023-07-05
8e8858fc4c335273;Amparo;España;Alojamiento acogedor y personal muy agradable.Ubicación excelente y trato del personal muy bueno.Era un poco incómodo que los baños estuvieran tan retirados de la habitación.;Habitación Doble con baño compartido;3 noches;julio de 2023;En grupo;2023-07-04
8de337936f36181b;Isabel;España;Perfecta estancia calidad/precio.El alojamiento esta renovado y cuidado.;Habitación Doble con baño compartido - 2 camas;1 noche;julio de 2023;En pareja;2023-07-03
7a6886f1fe960ef7;Federico;Suiza;Excepcional.;Habitación Individual con baño compartido;2 noches;julio de 2023;Persona que viaja sola;2023-07-03
22ccf10cbc366909;Monica;España;Excepcional.;Habitación Doble con baño privado - 2 camas;2 noches;julio de 2023;En familia;2023-07-03
222e47d1c77e10c3;Pacheco;;Fantástico.Perfecta disponibilidad y ayuda.;Habitación Doble con ducha - 2 camas;1 noche;junio de 2023;Persona que viaja sola;2023-07-02
52c135fac25ae5ef;Silvia;Reino Unido;Muy bien.Estaba limpisimo y el personal encantador.Los colchones incómodos la unic apega a la pension. El horario de recepción podría ser un poco más flexible.;Habitación Doble con ducha - 2 camas;3 noches;julio de 2023;En familia;2023-07-02
42b2fa673c3afca5;Ayose;España;Excepcional.;Habitación Individual con baño compartido;1 noche;junio de 2023;Persona que viaja sola;2023-07-02
07f32d3190b32cb9;Kerstin;Alemania;"Das Zimmer war für ein Einzelzimmer sehr groß.
Die Einrichtung sieht neuwertig aus.
Die Pension liegt sehr zentral, daher alles gut zu Fuß zu erreichen .";Habitación Doble con baño compartido;1 noche;junio de 2023;Persona que viaja sola;2023-06-30
02df1fb29e36fb36;Almaguer;Alemania;Me encantó.Muy limpio bonito y céntrico.;Habitación Individual con baño compartido;2 noches;junio de 2023;Persona que viaja sola;2023-06-30
010b6035c6a27125;Laura;España;Excepcional.;Habitación Doble con baño compartido - 2 camas;1 noche;junio de 2023;En pareja;2023-06-30
1bd4ac88203a3f24;Eglbab;Francia;Nous avons apprécié l’emplacement.;Habitación Doble con ducha;1 noche;junio de 2023;En pareja;2023-06-28
d9adba7c05292856;Tornado68;Reino Unido;The location is ideal, it is in the center of the city and everything is in a walking distance! The private room was very nice and comfortable for one person. Aircondition was working fine. The staff was helpful and friendly. Free coffee any time during your stay. Highly recommended!.;Habitación Doble con baño compartido;2 noches;junio de 2023;Persona que viaja sola;2023-06-28
51d95749668a8a22;Svea;Alemania;Bien.;Habitación Doble con ducha - 2 camas;2 noches;junio de 2023;En pareja;2023-06-28
9e891f661cfed091;Alejandra;España;Buena habitación.Que la habitación tuviera aire acondicionado y el personal.La cama extremadamente blanda.;Habitación Doble con baño compartido;1 noche;junio de 2023;En pareja;2023-06-27
421b9f55eb45e6bb;Laureen;Francia;Excepcional.;Habitación Doble con baño compartido - 2 camas;1 noche;junio de 2023;En familia;2023-06-26
f066235064097d00;Sandra;España;Fantástico.Que me atendieron bien y me pusieron una habitación con baño.Que estaba lejo.;Habitación Doble con baño compartido - 2 camas;1 noche;junio de 2023;En familia;2023-06-26
1a51311ed0633c4b;Julie;Estados Unidos;The staff was wonderful, and the shared facilities were perfectly clean and consistently so.;Habitación Doble con ducha;1 noche;junio de 2023;En familia;2023-06-26
45867b67be0d5881;Francisco;España;Muy bien.;Habitación Doble con baño compartido;1 noche;junio de 2023;Persona que viaja sola;2023-06-26
18363924681d5fe8;Alba;España;Muy bien.La ubicación excelente.;Habitación Doble con baño privado - 2 camas;2 noches;junio de 2023;En pareja;2023-06-25
45682739e2267c75;Ana;España;Excepcional.La ubicación, céntrica.La almohada.;Habitación Doble con baño compartido;4 noches;junio de 2023;En familia;2023-06-25
d211febe8c219c18;Borja;España;Muy bien.;Habitación Doble con baño privado - 2 camas;1 noche;junio de 2023;En familia;2023-06-24
c209b4561c3514e2;Ana;España;"Sitio genial para disfrutar de Cádiz.Limpieza, ubicación y sobre todo el trato debla chicas que trabajan, son majisimas 
Y también, que siempre hay café en la cocina .";Habitación Doble con ducha - 2 camas;5 noches;junio de 2023;En familia;2023-06-24
eccd1cc4603bf294;Lucia;Italia;Ottima posizione centrale per visitare la città.;Habitación Doble con baño privado - 2 camas;1 noche;mayo de 2023;En pareja;2023-06-23
974b46614dc3100f;Pertile;Italia;Staff gentile, posizione comoda.;Habitación Doble con baño privado - 2 camas;1 noche;junio de 2023;En familia;2023-06-23
2522f063931bce19;Francisco;España;cantera.Cerca del centro y me ayudaron a realizar el check in fuera de horario.La calidad y el confort es inferior a la de los hostal/albergues. Una de las empleadas intentó quedarse con mi cargador.;Habitación Individual con baño compartido;1 noche;junio de 2023;En grupo;2023-06-22
1b5f6c49ac2d1d30;Ceyhun;Francia;konumu harika. paylaşımlı olmasına rağmen banyo ve tuvaletler oldukça temiz. resepsiyondaki hanımefendi çok güzel ve yardımsever.;Habitación Doble con baño compartido;2 noches;junio de 2023;En pareja;2023-06-21
ad1ee691994cbf8c;Fuertes;España;Muy bien.;Habitación Doble con baño privado - 2 camas;2 noches;mayo de 2023;En pareja;2023-06-19
b7343d37f21c91db;Patrocinio;España;Bien.Cercanía de recepción.Servicio de Limpieza vacaciones no está incluido.;Habitación Doble con baño compartido - 2 camas;3 noches;junio de 2023;En familia;2023-06-19
0b1a4b6933a6143a;Ilaria;Italia;Room was pretty big and featured all that you may need for a quick vacation. The position is pretty good, just a few blocks from the market where you can buy and eat almost anything.;Habitación Doble con baño privado - 2 camas;1 noche;junio de 2023;En pareja;2023-06-19
3c02ced683eb95dd;Hoyo;España;Agradable.;Habitación Individual con baño compartido;4 noches;junio de 2023;Persona que viaja sola;2023-06-19
a12216b8288727cd;Anna_piastow;Polonia;Lokalizacja w dobrym miejscu, dostęp do kuchni z lodówką i pełnym wyposażeniem, czysto. Dobrze działająca klimatyzacja.;Habitación Doble con baño privado - 2 camas;2 noches;junio de 2023;En familia;2023-06-18
fdddc0e3061f6acf;Belén;España;Excepcional.;Habitación Doble con baño privado - 2 camas;2 noches;junio de 2023;En pareja;2023-06-18
8e7174952694d2e2;Esperanza1996;España;Acierto asegurado.Genial todo, como siempre.Todo bien.;Habitación Doble con baño privado - 2 camas;1 noche;junio de 2023;En pareja;2023-06-17
89baac2c67f2602d;Annie;Francia;Pension parfaitement située en plein cœur de la ville, cuisine et frigo à disposition. Parfait pour la seule nuit que nous avons passée à Cadix.;Habitación Doble con ducha - 2 camas;1 noche;junio de 2023;En grupo;2023-06-17
6b7d45859d7c2a18;Cécile;Francia;"Accueil sympathique
L emplacement
Le café offert et les quelques gourmandises.";Habitación Doble con ducha - 2 camas;1 noche;mayo de 2023;En familia;2023-06-16
43ff84bc6b7bd504;Rodrigo;Argentina;Muy bien.;Habitación Doble con ducha - 2 camas;1 noche;junio de 2023;En familia;2023-06-15
b07c87ca99b2bcb6;Diana;España;Agradable.;Habitación Doble con ducha - 2 camas;1 noche;junio de 2023;En familia;2023-06-15
34d5788fc78b3d75;Álvaro;España;Alojamiento bueno para el precio.Ubicación excelente, precio idóneo y personal muy amable.Servicio de habitación diario, algo de ruido entre habitaciones.;Habitación Doble con baño compartido;2 noches;junio de 2023;En pareja;2023-06-14
2288e8ba6a1cd7e8;Isabel;Portugal;Uma pensão humilde mas muito limpa.;Habitación Doble con ducha - 2 camas;1 noche;junio de 2023;En familia;2023-06-12
3058632494638ecf;Javihendrix;España;Fantástico.No hay ascensor.;Habitación Doble con baño compartido;1 noche;mayo de 2023;En pareja;2023-06-11
688f7d394073cc63;Tenerife;España;"No era lo que esperaba....- La Ubicación.- El Aire Acondicionado.- La amabilidad del personal.- Habitación sin ventilación, de ahí el aire acondicionado.- A veces no salía agua caliente.- Definir lo que es una habitación con baño completo, porque completo no es, dispone de lavabo y ducha y el wc es compartido.- Recomiendo una nevera pequeña en las habitaciones.";Habitación Doble con ducha;7 noches;junio de 2023;En familia;2023-06-10
9dc39a24c3011333;Marie;Estados Unidos;Quiet, friendly staff.;Habitación Doble con ducha - 2 camas;1 noche;mayo de 2023;En familia;2023-06-09
14245c99727f9063;José;España;Muy bien.;Habitación Individual con baño compartido;2 noches;junio de 2023;Persona que viaja sola;2023-06-09
d9a98d305093900f;Alan;Reino Unido;Excepcional.;Habitación Individual con baño compartido;2 noches;junio de 2023;En grupo;2023-06-08
94fae0ea9c7fd164;Manuel;España;Agradable.;Habitación Doble con ducha - 2 camas;1 noche;junio de 2023;En familia;2023-06-07
c6dd7f56a3cd1306;Cristina;España;Excepcional.;Habitación Individual con baño compartido;1 noche;junio de 2023;Persona que viaja sola;2023-06-07
9898f8825d316e5c;Oleksandr;Canadá;The bed broke in the middle of the night and I cannot sleep on the broken bed. They bought very cheap furniture.;Habitación Doble con baño privado - 2 camas;1 noche;junio de 2023;En pareja;2023-06-07
7a4867b3841a3064;Ruben;Portugal;The location.;Habitación Doble con baño compartido - 2 camas;3 noches;junio de 2023;En pareja;2023-06-06
376e3805e14b6c94;John;Irlanda;location.;Habitación Doble con baño privado - 2 camas;3 noches;junio de 2023;Persona que viaja sola;2023-06-06
1b3ebf64324031b4;Gustavo;Argentina;Fantástico.El lugar increíble, la cocina muy completa, bien céntrico..muy recomendable.Nada que decir.;Habitación Doble con baño compartido;3 noches;junio de 2023;En familia;2023-06-05
f2ed7981ea6a2331;Daufresne;Francia;Très sympathique pension au cœur de la ville et très agréable ....jolies chambres décorées avec goût..accueil chaleureux.;Habitación Doble con baño compartido;5 noches;junio de 2023;En familia;2023-06-05
65b422048cd61f8c;Dmytro;Ucrania;Excepcional.;Habitación Individual con baño compartido;1 noche;junio de 2023;Persona que viaja sola;2023-06-05
9f6e53e439b4794c;Maria;España;Bien.;Habitación Doble con ducha - 2 camas;2 noches;mayo de 2023;En pareja;2023-06-03
48a2ff2f40ef754b;Juan;España;Excepcional.;Habitación Doble con baño compartido;1 noche;mayo de 2023;En familia;2023-06-03
6816b518ba1baf6e;Laurine;Francia;Muy bien.;Habitación Doble con ducha;1 noche;abril de 2023;En familia;2023-06-03
5322b08716120bb5;Maria;Argentina;Buena relación precio - calidad. Delicioso café!!.La cocina está muy bien provista de utensilios para quien quiera cocinar. Para el desayuno, encuentras todo lo necesario. Café en cápsulas, tes, azúcar, edulcorante, leche y algo dulce para acompañar. Muy agradable.Los baños y la cocina son compartidos. Deberían cambiar las bolsas de residuos 2 veces al día.;Habitación Doble con ducha - 2 camas;2 noches;mayo de 2023;En familia;2023-06-02
5354b90148322aea;Aakash;India;Super awesome! Very nice rooms. Shared bathroom but very clean and they have plenty. Good kitchen. Free coffee, tea and crossaint. Loved it. Staffs were very helpful and friendly. Veronica !.;Habitación Individual con baño compartido;1 noche;mayo de 2023;Persona que viaja sola;2023-06-02
dd6d280ca5df716f;Alfonso;España;Bien.Ubicación inmejorable.No hay forma d aparcar por el centro imposible.;Habitación Doble con ducha;1 noche;junio de 2023;En familia;2023-06-02
bbcc072f3443883c;Gabi;Argentina;Excelente.La limpieza y la atención.  La ubicación.Todo perfecto.;Habitación Doble con ducha;2 noches;mayo de 2023;En familia;2023-06-02
31c7b7afd6ecab95;Elisabetta;Italia;Muy bien.;Habitación Doble con baño compartido;1 noche;junio de 2023;En familia;2023-06-02
2ef6fce6377c4cce;Robert;Francia;"Hostal en plein centre historique de Cadiz. Proche des monuments, restaurants et autres commerces.Chambre agréable et confortable, avec petite cuisine partagée pour ce préparer du café ou autre.La personne à l'accueil attentionnée.";Habitación Doble con ducha - 2 camas;1 noche;mayo de 2023;En pareja;2023-06-01
695bd3d72a0c1bf8;Encarna;España;muy agradable.el personal y la limpieza.el colchón era muy malo y no dormimos bien !! para mi opinión un cambio estaría bien.;Habitación Doble con baño compartido - 2 camas;3 noches;mayo de 2023;En pareja;2023-06-01
2b27b31286022197;Martina;Italia;Muy bien.;Habitación Doble con baño compartido;1 noche;junio de 2023;En pareja;2023-06-01
727cef085c31dde8;Adalmis;República Dominicana;Fantástico.;Habitación Individual con baño compartido;2 noches;marzo de 2023;Persona que viaja sola;2023-06-01
a202333bf5b846ad;Xx_viaggiatore_xx;Italia;Muy bien.;Habitación Doble con baño privado - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-31
f0d5a6e226f4a3fa;Andres;Argentina;excelente.excelente.;Habitación Doble con baño compartido;1 noche;mayo de 2023;Persona que viaja sola;2023-05-31
81101c7e129a4f4d;Fernando;Argentina;Aceptable.Ubicacion y la limpieza.Fata de ventilacion y luz en la habitacion.;Habitación Doble con ducha;3 noches;mayo de 2023;Persona que viaja sola;2023-05-31
dd8c7b2dbfc40a4f;Henner;Colombia;Excepcional.;Habitación Individual con baño compartido;2 noches;mayo de 2023;Persona que viaja sola;2023-05-30
da3a71ec4447af0a;Elena;España;Excepcional.El trato tan familiar. La cama comodísima.;Habitación Doble con baño compartido - 2 camas;6 noches;mayo de 2023;En pareja;2023-05-28
4830f56301ddf9ea;Olga;España;Agradable.;Habitación Doble con ducha;1 noche;mayo de 2023;En familia;2023-05-28
3f6a660fa50c18f8;Kevin;Francia;Very well located in the centre for a good price. Near the Tavira tower and the Phoenician ruins. Some rooms do not have a private bathroom but you can access to a shared bathroom which is very clean. We also had a shared kitchen where we met other travelers. A good occasion for talking travel experience.;Habitación Doble con baño compartido;1 noche;mayo de 2023;En pareja;2023-05-27
6120d02325f577cf;Germaine;Canadá;The room had a really weird smell and the bathroom tub wasn't draining. We had asked to change rooms and then the sink the room made weird noises all night. We barely slept on our last night.;Habitación Doble con ducha - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-26
eb86c0b97ca87af7;Stephan;Alemania;Sehr freundliches, hilfsbereites Personal, guter Service, tolle Lage.;Habitación Individual con baño compartido;2 noches;mayo de 2023;Persona que viaja sola;2023-05-25
7710c804a0a49e55;Maike;Alemania;Zentrale Lage, sehr nettes Personal.;Habitación Doble con ducha;1 noche;mayo de 2023;En pareja;2023-05-24
931d89d31e11a544;Anónimo;España;Excepcional.;;1 noche;mayo de 2023;En pareja;2023-05-24
03734abe7623252f;Lisa;Alemania;"niedliches Zimmer mit Waschbecken (super praktisch fürs Zähneputzen und fertig machen) 
Gemeinschaftsbäder + Küche sauber 
gratis Kaffee (Pad Maschine)  und Tee vorhanden 
- Lage ist super - alles im Centro Fußläufig erreichbar.";Habitación Doble con baño compartido;3 noches;mayo de 2023;En grupo;2023-05-24
74f15c00d54078ca;Maksymilian;Polonia;Excepcional.;Habitación Doble con ducha - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-23
fd36286350018025;Evelyne;Francia;"personnels très sympathiques 
emplacement bien situé.";Habitación Doble con ducha - 2 camas;1 noche;mayo de 2023;En grupo;2023-05-23
423ac30b2470ab25;Valentina;Argentina;Fantástico.Ubicación.;Habitación Doble con ducha - 2 camas;1 noche;abril de 2023;En familia;2023-05-22
d8657e7336b9d13c;Werner;Austria;Bien.;Habitación Individual con baño compartido;1 noche;mayo de 2023;Persona que viaja sola;2023-05-21
a669c1b8b57f120f;Zarina;Kazajistán;Нам понравилось всё!!.;Habitación Doble con baño compartido - 2 camas;1 noche;mayo de 2023;En familia;2023-05-21
c40ab6e089dc7418;Marianela;Argentina;"Excelente!.Excelente ubicación, muy lindo el alojamiento y su decoración. dejan cafe, te, entre otras cosas en la cocina para servirse! 
Lo volvería a elegir!.";Habitación Doble con baño compartido - 2 camas;3 noches;mayo de 2023;Persona que viaja sola;2023-05-20
e831a08e151fe0f7;Nadine;Alemania;super Lage, sehr schön und funktional eingerichtet, sauber, schöne Atmosphäre.;Habitación Individual con baño compartido;2 noches;mayo de 2023;Persona que viaja sola;2023-05-18
7a0cb9940fdb6525;Jakob;Dinamarca;Pris og fin kvalitet hang fint sammen. Fin modtagelse.;Habitación Doble con baño compartido;1 noche;mayo de 2023;En pareja;2023-05-17
99ed48098ae464c8;Sophie;Francia;la gentillesse du personnel de l accueil, la proprete du logement, les equipements petit dejeuner et produits de toilette.;Habitación Doble con baño compartido;1 noche;mayo de 2023;Persona que viaja sola;2023-05-16
c750d794a9f9d906;Daniela;España;Excepcional.La atención de las personas.;Habitación Doble con ducha;1 noche;mayo de 2023;En familia;2023-05-16
68b7b364245a962a;Elmar;Italia;"Zentrale Lage, gute Atmosphäre. Küche steht zur Verfügung. Kaffee inklusive. 
Parplatz Canalejas zuerst App runterladen, dann ""günstiger"".";Habitación Doble con ducha - 2 camas;1 noche;mayo de 2023;En familia;2023-05-15
ed1193b728dea7dc;Constanza;Chile;Fantástico.muy cómodo , bonito , cercano a la mayoría de las cosas .que en la habitación hay un lavamanos que suena durante la noche muy fuerte.;Habitación Doble con baño compartido;2 noches;mayo de 2023;En grupo;2023-05-15
7418ae7f657b0ade;A;Italia;Ubicata nel cuore di Cádiz, è vicinissima al centro e alla spiaggia più conosciuta, playa caleta. Stanza piccola, ma accogliente.;Habitación Doble con baño compartido;3 noches;mayo de 2023;En pareja;2023-05-14
cfefd46721af67f6;Natalia;Polonia;Hostel w centrum .dogodna lokalizacja.;Habitación Doble con ducha - 2 camas;4 noches;mayo de 2023;En familia;2023-05-14
70a78af1d0019ef0;Manuel;España;Excepcional.;Habitación Doble con baño compartido - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-13
1fd4bb1b80f169b1;Luiza;Brasil;The room was really clean, as were the common areas. Location is great, right at the center of the old town. Many supermarkets and cafes around.;Habitación Doble con ducha;4 noches;mayo de 2023;En familia;2023-05-13
9406652ede6cab6e;Miguel;España;Excepcional.;Habitación Individual con baño compartido;3 noches;mayo de 2023;Persona que viaja sola;2023-05-12
0353a05ad1d7b6fc;Anaella;Italia;Muy bien.;Habitación Doble con baño privado - 2 camas;1 noche;mayo de 2023;En familia;2023-05-12
8030ac8b5c82acac;Ylva;Suecia;Agradable.;Habitación Doble con baño compartido;2 noches;mayo de 2023;Persona que viaja sola;2023-05-12
faf9fa9950f0f07b;Renata;Polonia;Fantástico.;Habitación Doble con baño privado - 2 camas;1 noche;mayo de 2023;En grupo;2023-05-12
0fc2bc393ff5bdc6;Angela;España;Muy bien.La localización es genial y la amabilidad del personal excepcional.El colchón no me gustó , demasiado blando . Mi habitación daba a una calle y se oía algo de ruido por la noche y a primera hora de la mañana.;Habitación Doble con baño compartido;3 noches;mayo de 2023;En familia;2023-05-11
0c4b182f5f68fc82;Mili_85;Italia;Camera come da foto con bagno privato. Letto comodo.;Habitación Doble con baño privado - 2 camas;1 noche;mayo de 2023;En familia;2023-05-10
72609de2de2019e8;Kim;Alemania;Sauber, nett eingerichtet und super Lage.;Habitación Doble con baño compartido;1 noche;mayo de 2023;En pareja;2023-05-10
939a88e4f549bc4d;Rocio;España;Muy bien.Muy bien en genial y muy cómodo.Eché en falta una ventana en la habitación.;Habitación Individual con baño compartido;2 noches;mayo de 2023;Persona que viaja sola;2023-05-09
2339e6398af88663;Simon;Reino Unido;clean and good location although it took a little while to find.;Habitación Doble con ducha;1 noche;mayo de 2023;Persona que viaja sola;2023-05-09
f94719e23d36dff7;Marina;España;Buena relación calidad precio.Trato muy bueno. Nos dejaron guardar las maletas. Que buen gusto tenéis con el aroma del humidificador .;Habitación Doble con baño compartido - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-08
6386bf63e97dfd8e;Nemobomb;España;Agradable.;Habitación Individual con baño compartido;1 noche;mayo de 2023;Persona que viaja sola;2023-05-08
e531c19d38272483;Jose;España;Muy bien.;Habitación Doble con baño compartido - 2 camas;1 noche;abril de 2023;Persona que viaja sola;2023-05-08
38e22460c1d6cb3f;Riccardo;Italia;Fantástico.;Habitación Doble con baño compartido - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-07
64e7bae313feaebd;Martin;Suiza;Sehr freundlicher Empfang. Es gab keinen Platz für unsere Fahrräder. Es wurde aber sofort organisiert, dass wir sie an einem anderen Ort in der Nähe abstellen konnten.;Habitación Doble con baño privado - 2 camas;1 noche;mayo de 2023;En grupo;2023-05-07
16caf11bb9e1d6b5;Migunov;Alemania;Excepcional.;Habitación Individual con baño compartido;2 noches;mayo de 2023;Persona que viaja sola;2023-05-06
08d53ac28bb5be2b;Maria;España;"Repetiré.Súper bien situado, pleno centro, muy buena comunicación con buses. Las chicas de recepción pendientes de todo en todo momento, tanto antes de la llegada como durante la estancia.
Habitación amplia, cómoda y con aire acondicionado.";Habitación Doble con baño compartido;4 noches;mayo de 2023;Persona que viaja sola;2023-05-06
b0c3c519520ddee3;Maxi27;España;Fantástico.;Habitación Individual con baño compartido;1 noche;abril de 2023;Persona que viaja sola;2023-05-06
edbff466fbcae02c;Paul;Países Bajos;Bien.;Habitación Doble con ducha - 2 camas;2 noches;mayo de 2023;En familia;2023-05-06
a31e4192567216f1;Valentina;Colombia;Muy bien.Las habitaciones muy cómodas, y equipadas.El aseo de los baños, y el horario del check out, el buzón no estaba en funcionamiento.;Habitación Individual con baño compartido;1 noche;mayo de 2023;Persona que viaja sola;2023-05-06
3282e6eeeb786394;Michele;Italia;"Posizione centrale, ottima per la visita della città.Disponibilità del gestore (ci ha fornito molti consigli per la visita della città e per trovare un parcheggio economico).Rapporto qualità-prezzo.";Habitación Doble con ducha - 2 camas;1 noche;abril de 2023;En familia;2023-05-06
6ca322ec7ffc72a3;José;España;Fantástico.;Habitación Individual con baño compartido;2 noches;mayo de 2023;Persona que viaja sola;2023-05-04
